righthandX,righthandY,righthandZ,headX,headY,headZ,lefthandX,lefthandY,lefthandZ
0.066526593,0.987910088,0.140028105,-0.370998438,0.920940139,0.11928713,-0.773818639,0.602825856,0.194436885
0.058996945,0.989249408,0.13380945,-0.385041427,0.915530348,0.116392788,-0.771410095,0.597684079,0.218403772
0.039895397,0.986668745,0.157775617,-0.398361749,0.90572137,0.144833409,-0.754220669,0.612600328,0.236372631
0.005359548,0.986765304,0.162066375,-0.397615764,0.906670411,0.140891694,-0.729223996,0.64461934,0.229561037
-0.049097868,0.976025292,0.212047233,-0.363111744,0.913545765,0.183259369,-0.711844133,0.650178341,0.265605075
-0.092849242,0.964570544,0.246946723,-0.304083304,0.920581398,0.245078015,-0.679059877,0.660609532,0.320113621
-0.08410654,0.959278038,0.269651137,-0.282716121,0.917708209,0.279075686,-0.666759195,0.666149706,0.334180707
-0.075530701,0.972399175,0.220759955,-0.253155322,0.94160143,0.222034073,-0.642786659,0.706512258,0.29608401
-0.109561195,0.960682219,0.255119617,-0.235894413,0.93120914,0.277854932,-0.638335657,0.693901498,0.333209094
-0.096138701,0.9638401,0.248534929,-0.226031251,0.934338639,0.275537983,-0.632147507,0.702296355,0.327367316
-0.102655212,0.962017288,0.252951863,-0.199437626,0.945374139,0.257861148,-0.606986987,0.729734429,0.314729186
-0.111098298,0.966523604,0.231277519,-0.155674162,0.967152912,0.200949747,-0.573995712,0.77618269,0.260901044
-0.117010212,0.962140851,0.24615766,-0.132015388,0.956860901,0.25882263,-0.555147869,0.772422242,0.30850401
-0.104470592,0.970418726,0.217654292,-0.138212408,0.968552266,0.206890884,-0.537531881,0.798978899,0.269614902
-0.041213397,0.978118922,0.203923589,-0.12876817,0.966497539,0.222038882,-0.558337322,0.781336299,0.278878151
-0.033624982,0.980543269,0.193401806,-0.145821046,0.970926486,0.189836722,-0.556619283,0.786339522,0.26803942
-0.032343073,0.971612673,0.234356012,-0.104732695,0.964279384,0.243302965,-0.529461513,0.791952841,0.304107225
0.032169978,0.979739091,0.197677532,-0.109659743,0.96821125,0.224814847,-0.532868323,0.800295339,0.274915842
0.047449864,0.977340169,0.206287918,-0.097835417,0.963998146,0.247256557,-0.529531692,0.789949149,0.30915454
0.126623744,0.961648626,0.243307104,-0.090138191,0.966089827,0.241961881,-0.509394515,0.802881442,0.30967502
0.183023152,0.95375124,0.238455652,-0.088460919,0.964680708,0.24812456,-0.523861052,0.792805384,0.311495138
0.231507832,0.937028635,0.261498492,-0.0965027,0.954545556,0.282010658,-0.540789861,0.772279663,0.33336234
0.248544947,0.945854988,0.208767216,-0.136866759,0.969907988,0.201360336,-0.558920494,0.787805922,0.258785067
0.239600999,0.950450066,0.198080875,-0.16724946,0.966638494,0.194004225,-0.555288484,0.790819845,0.257407601
0.247617553,0.948916481,0.195558326,-0.16521643,0.969640679,0.180278909,-0.557137548,0.795505923,0.23826053
0.268483114,0.940202118,0.209611055,-0.171612087,0.967105291,0.187767538,-0.556718554,0.791104142,0.253414063
0.253883043,0.939269452,0.23090322,-0.17383615,0.956124135,0.235812704,-0.530828824,0.793977339,0.296345649
0.264207286,0.941356972,0.209860815,-0.168737285,0.967560301,0.188028699,-0.547834555,0.795402018,0.259254567
0.256708939,0.941052557,0.220273933,-0.166120651,0.966107095,0.197587983,-0.538055578,0.800015214,0.265465351
0.222532586,0.955363577,0.19431851,-0.170995688,0.967699064,0.185253872,-0.533474516,0.806466205,0.254984709
0.163795519,0.967104757,0.194626353,-0.183800715,0.965445349,0.184750036,-0.550608097,0.793454561,0.259346454
0.085932348,0.974265953,0.208378223,-0.174101265,0.964812739,0.197040932,-0.532814902,0.799035184,0.27865939
0.011090003,0.980862853,0.194383834,-0.162525328,0.970942147,0.175661222,-0.527310559,0.808574346,0.261057659
-0.057092909,0.972558222,0.225545791,-0.174846287,0.964152904,0.199594472,-0.545399909,0.78689375,0.288681771
-0.150957698,0.954337021,0.257784065,-0.147260712,0.956548222,0.251654093,-0.532689438,0.782678685,0.321956577
-0.250588218,0.94001469,0.231469064,-0.122750678,0.972099856,0.199885322,-0.480830272,0.836575257,0.262572064
-0.255045241,0.928008186,0.271574544,-0.135751246,0.96128563,0.23979478,-0.483466488,0.823881271,0.295769853
-0.228178366,0.918088053,0.324112572,-0.118499037,0.957196926,0.264068216,-0.472145792,0.821062628,0.320834088
-0.135848748,0.927958525,0.347041918,-0.134062181,0.957476811,0.25547111,-0.495953794,0.815370685,0.298664495
-0.062558798,0.95825241,0.278995907,-0.135110208,0.959398616,0.247587414,-0.510562331,0.81351312,0.278428644
-0.017620932,0.957699397,0.287230514,-0.156742683,0.954942931,0.252023271,-0.572565719,0.765513007,0.293527398
-0.000701779,0.965152367,0.261687629,-0.155877376,0.951873419,0.263892473,-0.609487814,0.719340072,0.33327836
0.013092452,0.971432765,0.23695352,-0.187339565,0.958371794,0.215470165,-0.596102365,0.738332932,0.315478132
0.000908475,0.977564375,0.210634916,-0.215848961,0.947380192,0.236389504,-0.583695062,0.73200735,0.351376315
-0.056311776,0.97412708,0.218873058,-0.234229579,0.931201579,0.279285023,-0.57221403,0.686993523,0.447896196
-0.082125612,0.959023678,0.271162257,-0.231475112,0.914451128,0.331961455,-0.534537616,0.680553431,0.501115322
-0.077257463,0.982417025,0.169964916,-0.248867379,0.934487913,0.254553273,-0.545829868,0.697671414,0.464030551
-0.11434491,0.94485942,0.306864658,-0.251050379,0.88528378,0.391466903,-0.343306968,0.588317949,0.73213545
-0.114501223,0.962817464,0.244687556,-0.260702114,0.914220076,0.310219375,-0.489069045,0.689217742,0.534593653
-0.109861644,0.9579077,0.265223035,-0.232890895,0.914167782,0.331751558,-0.509786203,0.68061161,0.526199452
-0.106370929,0.969294102,0.221707394,-0.212148203,0.942528884,0.258132607,-0.504509763,0.747771663,0.431633455
-0.066015603,0.977241304,0.201597059,-0.210420987,0.950093681,0.230315014,-0.565183586,0.726160856,0.391481705
0.028504694,0.969743608,0.242455805,-0.185749102,0.951886353,0.243740931,-0.579022644,0.730263576,0.362557426
0.096228485,0.967379519,0.234343647,-0.190502144,0.953288542,0.234413925,-0.578123028,0.756978251,0.304561476
0.199784192,0.948629345,0.245333737,-0.186235084,0.947102686,0.261367548,-0.57460809,0.748694671,0.330578028
0.24228366,0.94740709,0.209089536,-0.199481166,0.960283309,0.195098001,-0.579180739,0.772559427,0.26019532
0.26891446,0.942086459,0.200394902,-0.203989464,0.958898503,0.197235796,-0.585047211,0.767287496,0.262658827
0.27041231,0.938319744,0.215483736,-0.195859404,0.959692549,0.201567123,-0.577445717,0.769868962,0.271768699
0.267633746,0.940756165,0.208206666,-0.20910075,0.96241344,0.173312573,-0.583807786,0.770495992,0.255938266
0.251170087,0.941040554,0.226619205,-0.18612064,0.961381537,0.202742811,-0.557480111,0.784015195,0.273013002
0.2586877,0.939617354,0.224053345,-0.169372744,0.964669915,0.201803936,-0.521650752,0.813390446,0.257442178
0.253771665,0.946796214,0.197931481,-0.164333296,0.972099569,0.167382784,-0.499795975,0.833933002,0.234007974
0.233944702,0.947912831,0.216173867,-0.159979181,0.970671668,0.179452431,-0.462832002,0.855267477,0.233032359
0.191744508,0.962654492,0.191129205,-0.14499926,0.976745976,0.157931987,-0.381630568,0.895864139,0.227564394
0.099200108,0.973497727,0.206061917,-0.115884375,0.969286913,0.216918628,-0.276094899,0.916614435,0.289118632
0.045409134,0.986305187,0.158556264,-0.104670063,0.983157403,0.14981889,-0.21231757,0.946371684,0.243519782
0.051613347,0.987957886,0.145860477,-0.089787095,0.986042216,0.140210649,-0.216038198,0.95031674,0.224110666
-0.041037475,0.991530953,0.123216459,-0.049024403,0.985477226,0.162576891,-0.16345081,0.955794969,0.244417285
-0.020813971,0.990647331,0.13485045,-0.073993486,0.979630315,0.186679966,-0.118197693,0.951086871,0.28541736
-0.052783185,0.993108643,0.104638231,-0.073114492,0.990789349,0.113976912,-0.050441262,0.973569317,0.222752024
-0.036110658,0.993418419,0.108700805,-0.078770931,0.987640448,0.13550456,-0.003344633,0.967523349,0.252759534
-0.048262352,0.989871652,0.133509764,-0.102329772,0.984177839,0.144646465,-0.017030017,0.964567821,0.263284822
-0.028586035,0.996013612,0.084496883,-0.107640595,0.986962304,0.119661663,-0.01323577,0.969886845,0.243196058
0.018328093,0.996155305,0.08566615,-0.090636834,0.994210115,0.057716648,-0.067846505,0.979577671,0.18927345
0.018281571,0.995699087,0.09082462,-0.093185856,0.994782796,0.04151608,-0.055619783,0.984719022,0.165029959
0.068012008,0.99067692,0.118040702,-0.046785272,0.986906752,0.154357382,-0.124686018,0.960373029,0.249273027
0.117288889,0.991272523,0.060183891,-0.062994052,0.995788777,0.066606761,-0.174371316,0.969846299,0.170272723
0.121244998,0.985903952,0.115295477,-0.090387098,0.990371026,0.104858969,-0.231244458,0.955027573,0.18560263
0.137963976,0.980249887,0.141690153,-0.09332205,0.990218806,0.10371939,-0.262124119,0.945091721,0.195173219
0.160009836,0.981598814,0.1042143,-0.130680465,0.986209506,0.101555041,-0.246864423,0.949817032,0.192108204
0.127505613,0.982960105,0.132407515,-0.132847827,0.981074362,0.140870687,-0.222781331,0.947064068,0.231166888
0.090915305,0.993854282,0.063151194,-0.116302847,0.992466611,0.038518493,-0.178411248,0.973135964,0.145519146
0.036411613,0.993840691,0.104665541,-0.112347886,0.985158682,0.129770276,-0.164219218,0.959253389,0.229923865
0.013132826,0.996807687,0.078752549,-0.115502515,0.991438113,0.060906789,-0.128699348,0.97754169,0.166879365
-0.000237522,0.995408536,0.095717242,-0.123512021,0.987241551,0.100493284,-0.125166475,0.966383246,0.224581332
0.003407092,0.997175446,0.075030135,-0.134686834,0.985690927,0.101355087,-0.127620505,0.965188503,0.228307161
0.020590026,0.996625658,0.079456583,-0.125386106,0.987900598,0.091272849,-0.182457339,0.962721086,0.19969334
0.006876066,0.995510175,0.094404507,-0.108469264,0.986510904,0.122599569,-0.223880755,0.95005628,0.217417738
0.026249613,0.987082028,0.15805071,-0.100033375,0.977696238,0.184671033,-0.254732262,0.927004099,0.275272364
0.107252734,0.982858993,0.149950162,-0.124248723,0.982562864,0.138320183,-0.295018168,0.930559707,0.21684767
0.121447553,0.98381677,0.131738585,-0.125784624,0.98580331,0.111220783,-0.323572611,0.925305859,0.19776206
0.133993571,0.985917321,0.100063773,-0.13411386,0.986707182,0.091773687,-0.329224621,0.929004975,0.16899972
0.065856663,0.992705395,0.100989596,-0.11474999,0.987851849,0.104791052,-0.273612087,0.943005157,0.189414095
0.002152995,0.994665916,0.103126521,-0.117719766,0.988861139,0.091080758,-0.219048458,0.954011635,0.204644992
-0.039448384,0.992911166,0.112121544,-0.115223909,0.984959286,0.128758127,-0.193416226,0.946875353,0.256938181
-0.044381774,0.993546332,0.104383637,-0.12810261,0.987134037,0.095687591,-0.20223769,0.954098722,0.220897137
-0.054688653,0.993967208,0.095070188,-0.118918392,0.990087769,0.07473035,-0.22576171,0.955802552,0.188343123
-0.034423547,0.991704919,0.123840114,-0.109985175,0.984493109,0.136662282,-0.257861586,0.936393444,0.23806453
-0.007335033,0.990194482,0.13950299,-0.132184163,0.981525554,0.138329082,-0.317431936,0.918583602,0.235459408
0.039278704,0.99036137,0.132821456,-0.123106561,0.988622027,0.086436462,-0.332834164,0.925797059,0.179223951
0.066281411,0.990481297,0.120638197,-0.11960184,0.988877095,0.088416581,-0.343692095,0.918129315,0.197267092
0.054731522,0.985201953,0.162424049,-0.0955776,0.984841246,0.144750278,-0.350521898,0.907285623,0.23230841
0.081180331,0.979732277,0.183124055,-0.090765423,0.981725021,0.167265121,-0.356145388,0.904090456,0.236179826
0.052908001,0.981753223,0.182650902,-0.141131787,0.979353364,0.144737026,-0.353756233,0.907029868,0.228371071
-0.006656822,0.989164795,0.146658432,-0.189641958,0.971838658,0.139876913,-0.358785515,0.903092493,0.236001914
0.077722128,0.993884007,0.078446494,-0.24771218,0.964927765,0.086908486,-0.362647859,0.909361013,0.203835909
0.024965414,0.998003773,0.058010316,-0.262015673,0.963203193,0.059894879,-0.349608128,0.912514785,0.212346237
-0.048241601,0.981540797,0.18506867,-0.23070778,0.95028525,0.20912165,-0.329925316,0.897697659,0.292041432
0.074052134,0.993577065,0.085562248,-0.285398845,0.952461937,0.106600927,-0.365939534,0.898273563,0.243295834
-0.095624936,0.984675489,0.145842561,-0.300974694,0.936090269,0.182069334,-0.393476196,0.870988244,0.294203946
-0.000844252,0.985277703,0.170959454,-0.265426365,0.951160307,0.157616357,-0.41469418,0.870682429,0.264463315
0.072636568,0.982994422,0.168659111,-0.217852177,0.961567429,0.167118245,-0.453439244,0.848854243,0.271733926
0.066825556,0.982618295,0.173192472,-0.197647922,0.964575066,0.174729052,-0.487763616,0.830226873,0.269833271
0.102309564,0.974949296,0.197500944,-0.178580213,0.969894855,0.165568949,-0.554931216,0.791816477,0.255103927
0.120497338,0.963696101,0.238265011,-0.166068073,0.955785788,0.24268276,-0.570878504,0.761505602,0.306931509
0.162153882,0.953294937,0.254823238,-0.128026717,0.965368378,0.227317077,-0.572226251,0.771357774,0.278503684
0.207735616,0.948143201,0.240562641,-0.12499491,0.974564861,0.186009689,-0.580758995,0.778393835,0.238373715
0.209389224,0.942556304,0.260276328,-0.120509862,0.972746715,0.198093923,-0.585204738,0.771313348,0.250222168
0.263348095,0.938532969,0.223167305,-0.130613486,0.978697469,0.158402592,-0.593812832,0.77651491,0.210738973
0.276265665,0.93692431,0.214126411,-0.154651489,0.970735164,0.183728493,-0.611629986,0.752532869,0.24413734
0.268831344,0.940696958,0.206927383,-0.172033338,0.97115456,0.165116177,-0.636614685,0.734378726,0.235392502
0.265911009,0.942905912,0.200548689,-0.192677768,0.965688513,0.174129186,-0.664323909,0.696527812,0.27115079
0.238531574,0.937632269,0.252880242,-0.18646804,0.952358306,0.241336544,-0.694603366,0.635789953,0.336596641
0.233714631,0.937595336,0.257473215,-0.208682349,0.945193535,0.251119212,-0.734666019,0.56513747,0.375347147
0.194666485,0.956239817,0.218427041,-0.236988427,0.944945444,0.225642624,-0.775435762,0.524500879,0.351565367
0.199584557,0.941100027,0.272940915,-0.228592675,0.93136881,0.283368187,-0.75222643,0.513035635,0.413460802
0.158993997,0.94957177,0.270248703,-0.282757521,0.924538816,0.255491999,-0.818965609,0.406412423,0.405122542
0.11949467,0.954329627,0.273817432,-0.308369864,0.907347989,0.285705538,-0.814451344,0.307883051,0.491809959
0.106737202,0.969255513,0.221700069,-0.323965997,0.915644669,0.23799343,-0.854887173,0.275319701,0.439735129
0.098487071,0.966829686,0.23567065,-0.349653561,0.897606193,0.268412946,-0.852377934,0.195386723,0.485052456
0.111110653,0.966550998,0.231157071,-0.366824742,0.887314218,0.279487186,-0.846205775,0.136685411,0.515027072
0.136436976,0.957128826,0.255517831,-0.406263128,0.864175182,0.296903224,-0.853568688,0.088994805,0.51332292
0.153346237,0.954828724,0.254532982,-0.421255074,0.853023131,0.308051459,-0.836596287,0.079721215,0.541988173
0.140321603,0.953701894,0.266012301,-0.422511564,0.852291363,0.308355981,-0.839449451,0.102307319,0.533720744
0.146432223,0.950005196,0.27576753,-0.426434083,0.850366383,0.308270965,-0.837172619,0.107029158,0.536364396
0.14193517,0.955043589,0.260280908,-0.426930205,0.850418703,0.307438823,-0.844938485,0.078156548,0.529122396
0.150972434,0.952097141,0.265929235,-0.438399706,0.834142304,0.334682409,-0.825504015,0.132445616,0.548635835
0.129522801,0.963767961,0.233184822,-0.426660424,0.862988947,0.27057524,-0.864558323,0.112746637,0.489721453
0.082818456,0.95091668,0.298158634,-0.427654564,0.848230158,0.312437471,-0.845773137,0.122683385,0.519246172
0.062173355,0.956508564,0.285001476,-0.40291679,0.868410609,0.289000128,-0.866872598,0.118116453,0.484335011
0.002484497,0.964145582,0.26536225,-0.399197324,0.87688374,0.267799183,-0.875807618,0.164060274,0.453922067
-0.001514642,0.959978853,0.280068399,-0.390894397,0.882860254,0.260306248,-0.87503007,0.189866489,0.44527867
-0.038174144,0.970266768,0.239008647,-0.395313094,0.896366217,0.20063689,-0.911751702,0.210390301,0.352767282
-0.052838699,0.960995443,0.27146976,-0.392638427,0.886148983,0.246119982,-0.890460164,0.192604581,0.412291368
-0.046757341,0.954391495,0.294873914,-0.381520791,0.889124227,0.252784483,-0.889727922,0.185084355,0.41728648
-0.050903189,0.956761903,0.286383529,-0.392572525,0.884198956,0.253138338,-0.883041602,0.230113671,0.409005168
-0.004218633,0.96000228,0.279960399,-0.38283138,0.893532705,0.234604859,-0.893178176,0.218413418,0.393100909
0.016792022,0.957031046,0.289498886,-0.386960492,0.886248194,0.254608947,-0.873852815,0.262765884,0.409066434
0.010884895,0.944260472,0.329019269,-0.383532041,0.876296098,0.291561865,-0.837671272,0.274492074,0.472187401
0.004399148,0.929898741,0.367789312,-0.37458705,0.873723163,0.310310129,-0.829281638,0.282283461,0.482294529
0.00531983,0.915447661,0.402401889,-0.371173766,0.87476505,0.311474144,-0.828520774,0.275399451,0.487553555
-0.037847033,0.907184067,0.419028245,-0.361037871,0.873432759,0.326752002,-0.820277139,0.283828118,0.496575286
-0.043578864,0.842242281,0.537334926,-0.353288759,0.854595805,0.380595668,-0.775722476,0.281795897,0.564664248
-0.091144097,0.842202305,0.531401948,-0.347128534,0.881706274,0.319524377,-0.811096032,0.315286791,0.492663645
-0.12811422,0.788831686,0.601108408,-0.341608728,0.867149446,0.362429738,-0.781422314,0.299635414,0.547355265
-0.11558749,0.743439036,0.658739655,-0.344075508,0.856568659,0.384580521,-0.773670343,0.302148807,0.556902414
-0.206135067,0.687151763,0.696656866,-0.367448484,0.846703391,0.384805118,-0.761580031,0.324015826,0.561257161
-0.246729393,0.5978938,0.762658253,-0.355998568,0.843764703,0.401654262,-0.758836147,0.311258245,0.57208916
-0.264445027,0.584077735,0.767412553,-0.374245279,0.824894458,0.423662134,-0.75582697,0.215023613,0.618458113
-0.237696187,0.591428502,0.770527644,-0.36231388,0.813923981,0.454154606,-0.717553802,0.202112298,0.666533691
-0.199635605,0.658654827,0.725478769,-0.345638467,0.811075858,0.471900416,-0.700893945,0.192906437,0.686683904
-0.182423456,0.662631314,0.726389307,-0.362282736,0.801620593,0.475558244,-0.703729467,0.127301817,0.698970017
-0.186390391,0.654597878,0.732639229,-0.369608948,0.790752237,0.487955044,-0.679815867,0.111686732,0.724828574
-0.220492135,0.634887867,0.740473237,-0.364396559,0.806512996,0.465566252,-0.69437866,0.149129855,0.703987616
-0.283417234,0.573864902,0.768344809,-0.355217592,0.816488583,0.45515586,-0.704065429,0.178717919,0.68727853
-0.338646909,0.536886379,0.772703881,-0.352615274,0.807089366,0.473570716,-0.673261298,0.172108316,0.719095232
-0.425949395,0.550479771,0.718010539,-0.335117337,0.82836764,0.448891327,-0.688169801,0.202821085,0.696624671
-0.479149762,0.502406082,0.719724693,-0.313752579,0.835636822,0.45085521,-0.708757148,0.17648095,0.683021068
-0.522244278,0.452231876,0.723012617,-0.304807232,0.847901164,0.433769718,-0.715882432,0.222712481,0.661748815
-0.546342221,0.402561518,0.734475596,-0.279174206,0.858867939,0.429427092,-0.724993456,0.259931982,0.637824312
-0.612987335,0.37705934,0.694314612,-0.261900338,0.881081451,0.393832059,-0.754720347,0.278932712,0.593796043
-0.620953691,0.350399045,0.701168327,-0.255404453,0.879803162,0.400892706,-0.748845474,0.319370944,0.580717364
-0.633149954,0.312553294,0.708118333,-0.265187588,0.865017325,0.425934937,-0.735100535,0.272069287,0.620971422
-0.668842919,0.300256779,0.680069861,-0.285761977,0.866372008,0.409560296,-0.745698555,0.258944262,0.61390678
-0.674540625,0.326633392,0.662046504,-0.309518685,0.869568831,0.384770362,-0.776415001,0.181398332,0.603551482
-0.659397538,0.285828865,0.695339303,-0.323170933,0.843118375,0.429781286,-0.746113559,0.102686288,0.65785263
-0.641872699,0.342465086,0.686088262,-0.354299463,0.820891363,0.447894252,-0.701880219,0.003979716,0.712283876
-0.642177848,0.335687546,0.689145473,-0.353865419,0.816239313,0.456653752,-0.69873077,0.015685633,0.715212746
-0.611552695,0.297244433,0.733245558,-0.393161349,0.788076277,0.47366648,-0.644174936,-0.252617522,0.721957783
-0.538732407,0.384066994,0.749839941,-0.457432959,0.748849704,0.479561476,-0.638792637,-0.332363914,0.693886299
-0.400813152,0.47123616,0.785675059,-0.449448169,0.765885955,0.45979892,-0.643306533,-0.365085108,0.672955844
-0.272893941,0.536125209,0.798810777,-0.440269527,0.787458131,0.431361143,-0.69622319,-0.319563563,0.64276932
0.01022527,0.750291599,0.661027957,-0.379207778,0.837663143,0.393092763,-0.77386171,-0.135320215,0.618729741
-0.017345546,0.838746782,0.544245319,-0.369562218,0.85813764,0.356403645,-0.816265718,0.04051434,0.576254168
0.01214661,0.86669981,0.498682163,-0.303083095,0.889234271,0.342641283,-0.811865337,0.241953879,0.531350162
0.003637867,0.865968954,0.500084529,-0.310003707,0.890548235,0.332898698,-0.818527649,0.238186886,0.522761413
-0.006448282,0.869434868,0.494005495,-0.278889958,0.901706789,0.330371393,-0.779351144,0.365193013,0.509161917
0.124215464,0.8671054,0.482388581,-0.232836514,0.922863097,0.306774938,-0.768502914,0.452810815,0.452068176
0.182653056,0.908172672,0.376643411,-0.235338808,0.936914034,0.25847193,-0.776811526,0.499499256,0.383489694
0.208017819,0.889650342,0.406510584,-0.232676688,0.918400441,0.32000342,-0.725514232,0.51696164,0.454290393
0.299951984,0.86847308,0.394693953,-0.239438413,0.916521715,0.32040161,-0.7683751,0.466248721,0.438419702
0.270171894,0.915913997,0.296831093,-0.286431185,0.912742867,0.291303339,-0.800862886,0.411789183,0.434796857
0.20898684,0.924899894,0.317623498,-0.272448293,0.900347503,0.339332139,-0.781768492,0.377354882,0.496428563
0.166929475,0.936928885,0.30708112,-0.306178085,0.890281134,0.337126804,-0.797874626,0.329666618,0.504693969
0.189192302,0.924255567,0.331599034,-0.304575309,0.885999684,0.349626146,-0.78458835,0.341616229,0.51741615
0.123735008,0.934714521,0.333164243,-0.31888918,0.877504685,0.358183219,-0.787112547,0.31900933,0.527908028
0.100798003,0.948065278,0.301681937,-0.340409987,0.876960078,0.339207991,-0.812606477,0.235403414,0.533156587
0.00931232,0.968567493,0.248576534,-0.362068746,0.875928949,0.31883334,-0.814423506,0.183236373,0.550580407
-0.113873822,0.933092153,0.341133093,-0.355274151,0.853949615,0.380197754,-0.783457454,0.111486234,0.611363425
-0.253218392,0.880394014,0.400982326,-0.363524066,0.83518075,0.412702518,-0.758268562,-0.043154525,0.650512471
-0.363609476,0.829737254,0.423466926,-0.402063322,0.823220195,0.40081616,-0.723890855,-0.275442775,0.632545103
-0.464832263,0.719332474,0.516228398,-0.432000262,0.789066351,0.436749433,-0.594980959,-0.420890542,0.684725353
-0.467721778,0.627034651,0.622947738,-0.396654124,0.778781309,0.485968289,-0.543549761,-0.312188459,0.779161102
-0.515939654,0.580083265,0.630325058,-0.397039486,0.787047187,0.472140203,-0.550854282,-0.374058814,0.746082813
-0.504699036,0.531466336,0.68031053,-0.402836549,0.768292679,0.497442533,-0.477026799,-0.485617039,0.732544555
-0.592307145,0.457979678,0.662892797,-0.338831548,0.81725439,0.466142086,-0.663114437,-0.129638323,0.737206314
-0.572593012,0.428222306,0.699115798,-0.324900341,0.840678165,0.43324357,-0.718931094,0.078535511,0.690630332
-0.548165608,0.388776923,0.740518042,-0.274857941,0.853979248,0.441783381,-0.696910618,0.210725256,0.685500151
-0.477166787,0.406223947,0.779290679,-0.283673958,0.866133048,0.41151261,-0.722850937,0.243717712,0.646597401
-0.384633029,0.474414237,0.791826095,-0.263494271,0.873526146,0.409295542,-0.710580408,0.355710657,0.607079412
-0.339650001,0.469311482,0.815097914,-0.236927453,0.893944566,0.380431985,-0.712488478,0.436005584,0.549781138
-0.317603657,0.506373277,0.801694469,-0.21697677,0.893024791,0.39424333,-0.68127346,0.512957087,0.522246589
-0.192881914,0.559800818,0.805865753,-0.209195507,0.908061851,0.362851091,-0.665525156,0.564149523,0.48868352
-0.05643908,0.661841766,0.747515958,-0.192607369,0.923090056,0.33287708,-0.651334695,0.632513317,0.419153933
0.117100923,0.675612653,0.727897601,-0.139381248,0.923981581,0.356133269,-0.596464451,0.689901633,0.410202262
0.283876177,0.711673073,0.642600773,-0.11753152,0.931512636,0.344195512,-0.578009699,0.718706393,0.38647886
0.339378681,0.799319443,0.495893677,-0.112908832,0.949684203,0.292149806,-0.589110602,0.740947511,0.322405776
0.355676181,0.823112578,0.44269644,-0.094284556,0.950350013,0.296555685,-0.577031802,0.746967928,0.330262341
0.356316194,0.863033815,0.358066201,-0.084428777,0.960858094,0.263862664,-0.584830787,0.761833352,0.278537062
0.385328229,0.861389747,0.330952956,-0.084385892,0.962146903,0.259137721,-0.592265072,0.756067697,0.278538549
0.329527895,0.872498964,0.360772675,-0.078101918,0.954981871,0.286198737,-0.587314036,0.742792814,0.321435933
0.303591264,0.901930228,0.3071713,-0.087875888,0.958075885,0.272705753,-0.58424191,0.754868936,0.2980508
0.306652941,0.891378884,0.333777859,-0.061029346,0.953460482,0.295277035,-0.520569267,0.79344639,0.315357678
0.248644918,0.921850573,0.297266254,-0.06873788,0.957860433,0.278887961,-0.517145231,0.802217671,0.298341447
0.202299881,0.940798863,0.271978414,-0.122265274,0.953995853,0.273757404,-0.482739957,0.827820543,0.285788876
0.167799247,0.96204862,0.215187979,-0.178121701,0.955611387,0.234690301,-0.478594847,0.838959783,0.259024043
0.161665695,0.971479205,0.17347149,-0.24747171,0.942893259,0.222957519,-0.475016037,0.842497533,0.254082015
0.128785716,0.965437277,0.226594579,-0.296805492,0.893039229,0.338212116,-0.492032464,0.813850759,0.309113244
0.057154567,0.98066035,0.187186093,-0.331683053,0.89586555,0.295653967,-0.491653924,0.821804642,0.28794713
-0.021336241,0.986376048,0.163116698,-0.404687024,0.855272633,0.323631173,-0.483386196,0.832086524,0.271973899
-0.115627135,0.965079859,0.235055805,-0.233256285,0.803406059,0.547841409,-0.443211893,0.840470237,0.311725838
-0.121391645,0.950473609,0.286118835,-0.283028212,0.793396795,0.538903105,-0.411738024,0.846591686,0.33727484
-0.108171666,0.965304423,0.237668387,-0.216401982,0.89543193,0.389065343,-0.421071053,0.846621892,0.325469723
-0.103624743,0.946617019,0.305250933,-0.217131755,0.891551542,0.397479118,-0.4222868,0.834726564,0.353419611
-0.095092298,0.935583104,0.340061334,-0.138722808,0.922782937,0.359482453,-0.431282314,0.835330081,0.340909403
-0.101198812,0.897272404,0.429722042,-0.080007438,0.93222952,0.352912073,-0.439496647,0.824401139,0.356658742
-0.10357453,0.907975608,0.406020457,-0.079803416,0.933332356,0.350031611,-0.433839456,0.827518672,0.356365226
-0.032379998,0.918581608,0.393902735,-0.025038866,0.955480809,0.293988909,-0.470112343,0.816598436,0.334905031
0.000528564,0.902135453,0.431452598,-0.019930785,0.946336331,0.322568308,-0.483622415,0.79790761,0.359795504
0.1851616,0.908500578,0.374622319,-0.037228109,0.955931312,0.291220526,-0.587371022,0.718194053,0.373085226
0.214549019,0.918291575,0.332730073,-0.081638009,0.959965689,0.267957294,-0.615311211,0.695633825,0.370790635
0.246356165,0.911512826,0.329322044,-0.129236911,0.956719568,0.260740272,-0.661652058,0.645418818,0.381642637
0.263370953,0.918948716,0.293545564,-0.188260736,0.944124614,0.270530236,-0.72085757,0.554556611,0.415729874
0.246092355,0.93868427,0.241475454,-0.272991648,0.925808389,0.26144672,-0.802331531,0.411862715,0.432010669
0.205997271,0.951264041,0.229481694,-0.308691505,0.917017342,0.252564348,-0.833854955,0.329589959,0.442782534
0.216273722,0.946614559,0.239053452,-0.306801156,0.912620571,0.270179096,-0.829702138,0.309107851,0.464808239
0.215177152,0.951093286,0.221631124,-0.353231598,0.907312424,0.228060527,-0.866173776,0.282765406,0.412051834
